  1,         100.,         200.
      2,           0.,         200.
      3,           0.,           0.
      4,         400.,           0.
      5,         400.,         200.
      6,         300.,         200.
      7,   222.372391,   102.534744
      8,   253.281555,   115.376854
      9,   278.221588,   137.699265
     10,   294.398529,   167.001221
     11,   188.956848,   100.611626
     12,   106.588867,   164.301819
     13,   125.487198,   133.307861
     14,    154.20462,   111.102394
     15,   66.6666641,         200.
     16,   33.3333321,         200.
     17,           0.,   166.666672
     18,           0.,   133.333328
     19,           0.,         100.
     20,           0.,   66.6666641
     21,           0.,   33.3333321
     22,    36.363636,           0.
     23,    72.727272,           0.
     24,   109.090912,           0.
     25,   145.454544,           0.
     26,   181.818176,           0.
     27,   218.181824,           0.
     28,   254.545456,           0.
     29,   290.909088,           0.
     30,   327.272736,           0.
     31,   363.636353,           0.
     32,         400.,   33.3333321
     33,         400.,   66.6666641
     34,         400.,         100.
     35,         400.,   133.333328
     36,         400.,   166.666672
     37,   366.666656,         200.
     38,   333.333344,         200.
     39,   77.3292465,    166.76828
     40,   28.4798317,   117.277962
     41,   330.446411,   165.356354
     42,     368.9841,   45.6397095
     43,   371.563812,   114.398438
     44,   43.1892052,   169.539673
     45,   25.3124542,   145.006485
     46,   30.6586571,   82.8628845
     47,   31.7127171,   45.8284225
     48,   368.390594,   147.850449
     49,   209.434265,   71.3196411
     50,    281.03479,   98.9816284
     51,   244.807861,    81.486908
     52,   307.441376,   132.280716
     53,   90.9683685,   127.306282
     54,   124.083168,   93.6884995
     55,   166.865356,   71.9505539
     56,   276.393402,   33.0006409
     57,    89.167984,   31.0945835
     58,   59.1540604,   28.0440121
     59,   124.004997,   31.0102615
     60,   158.339539,   32.7614937
     61,   195.298599,   35.7862434
     62,   237.747589,   40.5166092
     63,   312.073486,   31.9828892
     64,   341.706421,   28.4158192
     65,   54.1646576,   138.187729
     66,   337.031677,   63.8788567
     67,    66.282341,    63.433403
     68,   370.930664,   81.2712631
     69,   366.472839,   179.978912
     70,   59.9254227,   103.231155
     71,    340.79245,   125.721237
     72,   267.710999,    63.970211
     73,   104.798988,    61.421875
     74,   298.858765,   64.8686295
     75,   318.860565,   97.1291656
     76,   89.2116623,    89.816246
     77,   347.835846,   96.4797897
     78,   135.618408,   58.1665382
