   1, 240, 143, 124
   2, 248, 172, 173
   3, 179, 163,  31
   4, 243,  50, 169
   5, 182, 164,  35
   6, 145, 132, 138
   7, 216, 165,  78
   8, 159, 116, 115
   9, 353,  89, 304
  10, 417, 303, 352
  11, 245, 104, 233
  12, 612, 551, 553
  13, 250, 186, 187
  14, 169,  51, 168
  15, 170,  48,  49
  16, 171,  48, 170
  17, 240, 124,   1
  18, 423, 143, 347
  19, 162,  22,  23
  20, 277, 179, 249
  21, 175, 174,  24
  22, 176, 175,  25
  23, 422, 344, 177
  24, 177,  27,  28
  25,  27,   2,  28
  26, 177, 176,  26
  27, 178,  30, 163
  28, 279, 180, 181
  29, 181,  34, 164
  30, 137, 133,  15
  31, 585, 520, 348
  32, 183, 182,  36
  33, 184, 183,  37
  34, 144, 136, 128
  35, 144, 128, 127
  36, 187,  40,  41
  37, 186, 185,  39
  38, 188, 187,  41
  39, 250, 247, 186
  40, 282, 188, 251
  41, 284, 190, 252
  42, 244,  46, 171
  43, 285, 191, 244
  44,  47,  46,   3
  45, 168,  52, 161
  46, 192, 161,  53
  47, 253, 246, 161
  48, 254, 253, 192
  49, 384, 286, 377
  50, 135, 134,  17
  51, 195, 194,  56
  52, 196, 195,  57
  53, 198, 197,  59
  54, 139, 130, 134
  55, 140,  18, 139
  56, 289, 199, 200
  57, 200, 199,  61
  58, 201, 200,  62
  59, 592, 536, 535
  60, 204, 203,  65
  61, 403, 293, 294
  62, 151, 114, 146
  63, 151, 150,   7
  64, 206, 205,  67
  65, 207, 206,  68
  66, 297, 296, 207
  67, 210, 209,  71
  68, 211, 210,  72
  69, 153, 148, 117
  70, 153, 117,   8
  71, 213, 212,  74
  72, 214, 213,  75
  73, 215,  77, 165
  74, 160, 155, 118
  75, 217, 216,  79
  76, 156, 119, 155
  77, 259, 217, 218
  78, 218, 217,  80
  79, 219, 218,  81
  80, 220, 219,  82
  81, 221, 220,  83
  82, 222,  85,  86
  83,  85,   4,  86
  84, 222, 221,  84
  85, 305, 220, 221
  86, 223,  91,  92
  87, 474, 467, 390
  88, 258, 218, 219
  89, 224, 223,  92
  90, 225, 224,  93
  91, 309, 226, 167
  92, 227, 167,  96
  93, 152, 120,  10
  94, 229, 228,  98
  95, 230, 229,  99
  96, 158, 121, 157
  97, 158, 122, 121
  98, 232, 102, 166
  99, 554, 553, 479
 100, 350, 245, 233
 101, 233, 104, 105
 102, 104,   5, 105
 103, 418, 350, 242
 104, 261, 108, 234
 105, 234, 108, 109
 106, 235, 234, 109
 107, 236, 235, 110
 108, 237, 236, 111
 109, 346, 238, 241
 110, 241, 123,  12
 111, 113,   6, 123
 112, 146,  13, 145
 113, 150, 115,   7
 114, 159, 115, 150
 115, 153,   8, 147
 116, 160,   9, 148
 117, 155, 119, 118
 118, 152, 149, 120
 119, 157,  11, 149
 120, 157, 121,  11
 121, 241, 238, 123
 122, 240,   1,  19
 123, 239,  14, 143
 124, 141, 137, 126
 125, 133, 127,  15
 126, 144, 127, 133
 127, 142,  16, 136
 128, 134, 130,  17
 129, 139,  18, 130
 130, 138, 132, 131
 131, 137,  15, 126
 132, 392, 278, 371
 133, 135,  17, 129
 134, 197, 196,  58
 135, 142, 129,  16
 136, 194, 193,  55
 137, 185, 184,  38
 138, 136,  16, 128
 139, 141, 126, 125
 140, 180, 179,  32
 141, 140, 131,  18
 142, 202, 201,  63
 143, 263, 197, 198
 144, 263, 198, 255
 145, 199, 198,  60
 146, 140, 138, 131
 147, 239, 125,  14
 148, 173,  22, 162
 149, 193, 192,  54
 150, 142, 135, 129
 151, 143,  14, 124
 152, 172,  20,  21
 153, 265, 182, 183
 154, 265, 264, 182
 155, 203, 202,  64
 156, 145,  13, 132
 157, 205, 204,  66
 158, 146, 114,  13
 159, 209, 208,  70
 160, 147,   8, 116
 161, 212, 211,  73
 162, 148,   9, 117
 163, 228, 227,  97
 164, 149,  11, 120
 165, 151,   7, 114
 166, 509, 372, 502
 167, 330, 146, 329
 168, 335, 151, 330
 169, 156,  10, 119
 170, 226,  95, 167
 171, 267, 210, 211
 172, 267, 266, 210
 173, 231, 230, 100
 174, 154,  12, 122
 175, 160, 118,   9
 176, 440, 439, 338
 177, 488, 356, 467
 178, 156, 152,  10
 179, 311, 228, 229
 180, 342, 149, 331
 181, 312, 230, 231
 182, 158, 154, 122
 183, 208, 207,  69
 184, 159, 147, 116
 185, 271, 213, 214
 186, 271, 270, 213
 187, 161,  52,  53
 188, 192,  53,  54
 189, 174,  23,  24
 190, 274, 272, 174
 191, 163,  30,  31
 192, 179,  31,  32
 193, 164,  34,  35
 194, 182,  35,  36
 195, 165,  77,  78
 196, 216,  78,  79
 197, 166, 102, 103
 198, 350, 313, 166
 199, 167,  95,  96
 200, 227,  96,  97
 201, 189, 188,  42
 202, 168,  51,  52
 203, 190, 189,  43
 204, 169,  50,  51
 205, 191, 190,  44
 206, 243, 170,  49
 207, 171,  46,  47
 208, 171,  47,  48
 209, 347, 240,  20
 210, 173, 172,  21
 211, 173,  21,  22
 212, 273, 173, 162
 213, 174, 162,  23
 214, 175,  24,  25
 215, 176,  25,  26
 216, 522, 516, 517
 217, 177,  26,  27
 218, 275, 274, 175
 219, 422,  28,  29
 220, 422, 178, 344
 221, 178,  29,  30
 222, 452, 344, 276
 223, 180,  32,  33
 224, 483, 408, 457
 225, 181,  33,  34
 226, 181, 180,  33
 227, 278, 164, 264
 228, 430, 428, 322
 229, 183,  36,  37
 230, 542, 538, 469
 231, 184,  37,  38
 232, 280, 265, 183
 233, 185,  38,  39
 234, 428, 427, 326
 235, 186,  39,  40
 236, 281, 185, 247
 237, 187, 186,  40
 238, 246, 168, 161
 239, 188,  41,  42
 240, 284, 189, 190
 241, 189,  42,  43
 242, 283, 168, 246
 243, 190,  43,  44
 244, 385, 284, 252
 245, 191,  44,  45
 246, 416, 351, 243
 247, 244, 191,  45
 248, 285, 252, 191
 249, 193,  54,  55
 250, 530, 461, 460
 251, 194,  55,  56
 252, 286, 254, 193
 253, 195,  56,  57
 254, 287, 286, 194
 255, 196,  57,  58
 256, 495, 476, 365
 257, 197,  58,  59
 258, 288, 196, 262
 259, 198,  59,  60
 260, 263, 262, 197
 261, 199,  60,  61
 262, 379, 255, 375
 263, 200,  61,  62
 264, 289, 255, 199
 265, 201,  62,  63
 266, 550, 477, 536
 267, 202,  63,  64
 268, 290, 289, 200
 269, 203,  64,  65
 270, 291, 290, 201
 271, 204,  65,  66
 272, 292, 291, 202
 273, 205,  66,  67
 274, 293, 292, 203
 275, 206,  67,  68
 276, 294, 293, 204
 277, 207,  68,  69
 278, 295, 294, 205
 279, 208,  69,  70
 280, 296, 295, 206
 281, 209,  70,  71
 282, 298, 297, 208
 283, 210,  71,  72
 284, 298, 209, 266
 285, 211,  72,  73
 286, 369, 267, 358
 287, 212,  73,  74
 288, 443, 442, 339
 289, 213,  74,  75
 290, 561, 558, 494
 291, 214,  75,  76
 292, 340, 148, 339
 293, 215,  76,  77
 294, 215, 214,  76
 295, 300, 215, 165
 296, 439, 437, 341
 297, 217,  79,  80
 298, 302, 216, 256
 299, 218,  80,  81
 300, 579, 458, 529
 301, 219,  81,  82
 302, 303,  91, 223
 303, 220,  82,  83
 304, 304,  90, 303
 305, 221,  83,  84
 306, 480, 419, 345
 307, 222,  84,  85
 308, 419, 383, 305
 309, 583,  86,  87
 310, 306,  87,  88
 311, 224,  92,  93
 312, 308, 307, 224
 313, 225,  93,  94
 314, 308, 225, 260
 315, 226,  94,  95
 316, 226, 225,  94
 317, 362, 268, 357
 318, 336, 331, 152
 319, 228,  97,  98
 320, 310, 227, 268
 321, 229,  98,  99
 322, 342, 334, 157
 323, 230,  99, 100
 324, 311, 229, 269
 325, 231, 100, 101
 326, 312, 269, 230
 327, 232, 101, 102
 328, 232, 231, 101
 329, 350, 166, 245
 330, 411, 316, 407
 331, 233, 105, 106
 332, 242, 106, 107
 333, 235, 109, 110
 334, 519, 418, 349
 335, 236, 110, 111
 336, 661, 539, 526
 337, 237, 111, 112
 338, 316, 315, 235
 339, 238, 237, 112
 340, 317, 316, 236
 341, 238, 112, 113
 342, 238, 113, 123
 343, 239, 141, 125
 344, 449, 423, 347
 345, 240,  19,  20
 346, 347,  20, 172
 347, 241,  12, 154
 348, 346, 317, 237
 349, 242, 233, 106
 350, 261, 242, 107
 351, 243,  49,  50
 352, 351, 285, 170
 353, 244,  45,  46
 354, 285, 244, 171
 355, 245, 166, 103
 356, 245, 103, 104
 357, 253, 161, 192
 358, 459, 404, 378
 359, 326, 144, 322
 360, 247, 185, 186
 361, 274, 174, 175
 362, 348, 320, 141
