      1,    84.615387,         200.
      2,   69.2307663,         200.
      3,   53.8461533,         200.
      4,   30.7692299,         200.
      5,   15.3846149,         200.
      6,         100.,         200.
      7,           0.,         200.
      8,           0.,         184.
      9,           0.,         168.
     10,           0.,         152.
     11,           0.,         136.
     12,           0.,         120.
     13,           0.,         104.
     14,           0.,          80.
     15,           0.,          64.
     16,           0.,          48.
     17,           0.,          32.
     18,           0.,          16.
     19,           0.,           0.
     20,          16.,           0.
     21,          32.,           0.
     22,          48.,           0.
     23,          64.,           0.
     24,          80.,           0.
     25,          96.,           0.
     26,         120.,           0.
     27,         136.,           0.
     28,         152.,           0.
     29,         168.,           0.
     30,         184.,           0.
     31,         200.,           0.
     32,         216.,           0.
     33,         232.,           0.
     34,         248.,           0.
     35,         264.,           0.
     36,         280.,           0.
     37,         296.,           0.
     38,         320.,           0.
     39,         336.,           0.
     40,         352.,           0.
     41,         368.,           0.
     42,         384.,           0.
     43,         400.,           0.
     44,         400.,          16.
     45,         400.,          32.
     46,         400.,          48.
     47,         400.,          64.
     48,         400.,          80.
     49,         400.,          96.
     50,         400.,         120.
     51,         400.,         136.
     52,         400.,         152.
     53,         400.,         168.
     54,         400.,         184.
     55,         400.,         200.
     56,   384.615387,         200.
     57,   369.230774,         200.
     58,   353.846161,         200.
     59,   330.769226,         200.
     60,   315.384613,         200.
     61,         300.,         200.
     62,   212.918839,    100.83799
     63,   228.565399,   104.166718
     64,   250.544403,   113.714058
     65,   269.621002,   128.216187
     66,   280.176483,   140.236053
     67,   292.092621,   161.026291
     68,   297.128845,   176.209564
     69,   188.956848,   100.611626
     70,   102.946533,   175.903839
     71,    108.11319,   160.543518
     72,   120.328163,   139.564926
     73,   131.136276,   127.489395
     74,    150.63765,   113.032433
     75,    165.33345,   106.201118
     76,   15.5453539,   184.130737
     77,    31.684967,   185.494293
     78,   48.2090569,   182.897568
     79,    67.045105,   183.703217
     80,   83.6702423,   185.271118
     81,   16.5482559,   167.566452
     82,   33.2495537,   167.510742
     83,   49.8959694,   167.573715
     84,   66.3808212,   166.687561
     85,   83.5940094,   166.857315
     86,   15.2237482,   151.201019
     87,   33.4384499,   150.743866
     88,   49.6952019,   150.975922
     89,   66.2608032,   149.223648
     90,    84.815506,   149.013474
     91,   99.8306198,   147.266617
     92,   15.1678257,   135.351715
     93,    32.843853,   134.664795
     94,   49.7865028,   133.715088
     95,    67.174942,    132.87645
     96,   83.9917297,   133.302612
     97,   100.468704,   133.246353
     98,   116.868607,     132.7229
     99,   15.2953167,   118.001663
    100,   32.6384239,   118.189392
    101,   48.8402901,   117.525818
    102,    68.004715,   117.340462
    103,   83.5376663,   118.026108
    104,   100.248116,   116.850433
    105,   116.235336,   117.079903
    106,   134.639114,   117.412895
    107,   15.5065565,   100.003532
    108,    32.427166,   99.9739227
    109,    48.951416,   99.4075699
    110,   68.4012222,   100.893364
    111,   83.0125351,   100.565224
    112,   98.8048706,   100.413818
    113,   118.516159,   100.214493
    114,    132.72522,   100.186348
