 1,   1,  19,  14
  2,  73,  14,  19
  3,  73,  60,  14
  4,  66,  30,  65
  5,  62,  61,  16
  6, 121, 107, 109
  7,  58,   9,  55
  8, 110,  82,  83
  9,  70,  44,  45
 10, 134, 112, 101
 11, 126,  91,  52
 12,  88,  71,  48
 13,  78,  72,  32
 14,  72,  65,  31
 15,  72,  31,  32
 16, 138, 128, 131
 17,  73,  19,  20
 18,  74,  73,  20
 19,  21,   2,  22
 20, 127, 115,  73
 21, 139, 131, 124
 22,  62,  15,  60
 23,  97,  76,  77
 24,  77,  76,  26
 25,  94,  77,  92
 26,  29,  28,   3
 27,  98,  94,  65
 28,  79,  78,  33
 29, 108,  79,  80
 30,  80,  35,  68
 31,  80,  79,  34
 32,  81,  37,  69
 33,  57,  55,   8
 34,  57,   7,  54
 35,  82,  69,  38
 36,  57,   8,   7
 37,  84,  83,  40
 38,  58,  56,  10
 39,  85,  84,  41
 40,  70,  43,  44
 41,  43,   4,  44
 42, 140, 130, 133
 43,  87,  47,  71
 44,  58,  10,   9
 45, 104, 100,  88
 46,  59,  11,  56
 47,  89,  88,  49
 48,  91,   5,  51
 49,  90,  53,  12
 50,  90,  12,  59
 51,  53,   6,  12
 52,  54,   7,  13
 53,  64,  54,  13
 54,  83,  82,  39
 55,  55,   9,   8
 56, 113, 101,  87
 57,  56,  11,  10
 58, 102,  69,  95
 59, 120, 109, 102
 60, 142, 116,  55
 61, 112, 103,  85
 62, 126, 104,  89
 63,  59,  12,  11
 64,  75,  24,  67
 65,  60,  15,  14
 66,  61,  17,  16
 67,  62,  16,  15
 68, 127, 106, 115
 69,  76,  67,  25
 70,  63,  18,  17
 71,  63,  17,  61
 72,  64,  13,  18
 73,  64,  18,  63
 74,  92,  28,  66
 75,  65,  30,  31
 76,  66,  28,  29
 77,  66,  29,  30
 78,  67,  24,  25
 79,  76,  25,  26
 80,  68,  35,  36
 81,  81,  36,  37
 82,  69,  37,  38
 83,  82,  38,  39
 84,  93,  43,  70
 85,  86,  45,  46
 86,  71,  47,  48
 87,  88,  48,  49
 88,  78,  32,  33
 89, 105,  78,  99
 90,  74,  20,  21
 91, 136,  75, 127
 92,  74,  21,  22
 93, 136,  22,  23
 94,  75,  23,  24
 95, 106,  67,  96
 96,  77,  26,  27
 97,  97,  96,  76
 98,  92,  77,  27
 99,  94,  66,  65
100,  79,  33,  34
101, 141, 129, 125
102,  80,  34,  35
103, 137, 108, 122
104, 107,  80,  68
105, 108,  80, 107
106, 109,  81, 102
107,  81,  68,  36
108,  83,  39,  40
109, 142,  95, 110
110,  84,  40,  41
111, 110,  95,  82
112,  85,  41,  42
113, 111,  84, 103
114,  93,  85,  42
115, 112,  70,  86
116,  86,  70,  45
117,  87,  86,  46
118,  87,  46,  47
119, 113,  71, 100
120,  89,  49,  50
121, 117, 114,  59
122,  91,  50,   5
123,  91,  89,  50
124,  90,  52,  53
125, 126, 114, 104
126,  91,  51,  52
127, 126,  52,  90
128,  92,  27,  28
129,  94,  92,  66
130,  93,  42,  43
131, 112,  93,  70
132,  98,  65,  72
133, 124,  62, 123
134, 119, 102,  95
135,  95,  69,  82
136, 123,  60, 115
137,  96,  67,  76
138,  97,  77,  94
139, 138,  94,  98
140, 105,  72,  78
141, 141, 131, 128
142, 125,  63,  61
143,  99,  78,  79
144, 140, 135, 118
145, 100,  71,  88
146, 135, 134, 101
147, 101,  86,  87
148, 120, 102, 119
149, 102,  81,  69
150, 133, 130, 111
151, 103,  84,  85
152, 104,  88,  89
153, 114,  90,  59
154, 141, 128, 129
155, 105,  98,  72
156, 123, 115, 106
157, 106,  75,  67
158, 109, 107,  68
159, 122, 107, 121
160, 122, 108, 107
161, 108,  99,  79
162, 121, 109, 120
163, 109,  68,  81
164, 111, 110,  83
165, 142, 130, 116
166, 111,  83,  84
167, 135, 133, 134
168, 112,  85,  93
169, 112,  86, 101
170, 113,  87,  71
171, 132, 100, 117
172, 117,  59,  56
173, 114, 100, 104
174, 115,  60,  73
175, 127,  73,  74
176, 116,  58,  55
177, 142,  55, 119
178, 118, 117,  56
179, 117, 100, 114
180, 118,  56,  58
181, 140,  58, 116
182, 119,  55,  57
183, 120, 119,  57
184, 120,  57,  54
185, 121, 120,  54
186, 121,  54,  64
187, 122, 121,  64
188, 122,  64,  63
189, 137,  63, 125
190, 139, 106,  96
191, 123,  62,  60
192, 124,  61,  62
193, 131,  96,  97
194, 137, 129,  99
195, 141,  61, 124
196, 126,  90, 114
197, 126,  89,  91
198, 136, 127,  74
199, 127,  75, 106
200, 128,  98, 105
201, 129, 128, 105
202, 129, 105,  99
203, 137,  99, 108
204, 130, 110, 111
205, 133, 111, 103
206, 139, 124, 123
207, 138, 131,  97
208, 132, 113, 100
209, 132, 117, 118
210, 134, 133, 103
211, 140, 133, 135
212, 134, 103, 112
213, 135, 101, 113
214, 135, 113, 132
215, 135, 132, 118
216, 136,  74,  22
217, 136,  23,  75
218, 137, 122,  63
219, 137, 125, 129
220, 138,  97,  94
221, 138,  98, 128
222, 139, 123, 106
223, 139,  96, 131
224, 140, 118,  58
225, 140, 116, 130
226, 141, 125,  61
227, 141, 124, 131
228, 142, 119,  95
229, 142, 110, 130
