  1,         100.,         200.
      2,           0.,         200.
      3,           0.,           0.
      4,         400.,           0.
      5,         400.,         200.
      6,         300.,         200.
      7,   212.918839,    100.83799
      8,   236.138992,   106.758522
      9,   257.283936,   118.033234
     10,   275.139496,   134.014709
     11,   288.680298,   153.785248
     12,   297.128845,   176.209564
     13,   188.956848,   100.611626
     14,   102.946533,   175.903839
     15,   111.612495,   153.227692
     16,   125.487198,   133.307861
     17,   143.752991,   117.318237
     18,    165.33345,   106.201118
     19,          75.,         200.
     20,          50.,         200.
     21,          25.,         200.
     22,           0.,         175.
     23,           0.,         150.
     24,           0.,         125.
     25,           0.,         100.
     26,           0.,          75.
     27,           0.,          50.
     28,           0.,          25.
     29,          25.,           0.
     30,          50.,           0.
     31,          75.,           0.
     32,         100.,           0.
     33,         125.,           0.
     34,         150.,           0.
     35,         175.,           0.
     36,         200.,           0.
     37,         225.,           0.
     38,         250.,           0.
     39,         275.,           0.
     40,         300.,           0.
     41,         325.,           0.
     42,         350.,           0.
     43,         375.,           0.
     44,         400.,          25.
     45,         400.,          50.
     46,         400.,          75.
     47,         400.,         100.
     48,         400.,         125.
     49,         400.,         150.
     50,         400.,         175.
     51,         375.,         200.
     52,         350.,         200.
     53,         325.,         200.
     54,   200.614609,   82.9496231
     55,   256.212585,   89.9207611
     56,   299.007294,   131.729019
     57,   227.207031,   84.6447983
     58,   282.932434,   107.367676
     59,   312.945312,   153.671539
     60,   86.8207016,   151.710953
     61,   117.518921,   107.273804
     62,    100.98777,   130.739319
     63,   144.606949,   89.9673767
     64,    173.89415,   84.8527985
     65,   61.3043251,    22.225996
     66,   33.9848785,   22.3581753
     67,   22.0564365,   113.019203
     68,   187.215881,   21.3404179
     69,   238.679321,   21.7025509
     70,   377.794434,   34.1939659
     71,   377.516357,   113.083687
     72,   87.1487122,   21.8189068
     73,   64.5201263,   172.260818
     74,   33.2405205,   176.631317
     75,   21.5017281,   138.129211
     76,   21.9169235,   87.3340683
     77,   22.1723194,   62.3164101
     78,   112.193481,   21.7363186
     79,   136.643372,   21.8886337
     80,   161.308609,   21.7669334
     81,   213.375015,   21.3802567
     82,   263.552063,    21.652647
     83,   288.043427,   21.5815544
     84,   313.024719,   22.0209045
     85,   337.896027,   22.4411564
     86,   377.775421,   61.4259644
     87,   378.047302,   87.5381851
     88,   378.045502,   137.988953
     89,   378.511841,   161.597214
     90,   330.049927,   175.660721
     91,   376.543945,   184.595657
     92,   20.4482269,   41.2865562
     93,   358.837067,   20.6443748
     94,   45.6679802,   47.1565971
     95,   252.854156,   43.1634979
     96,   44.8452072,   100.250854
     97,    44.691555,   74.6578369
     98,   73.8952942,   43.8371239
     99,   123.136406,    43.590538
    100,   353.018463,   128.230652
    101,   355.509949,   74.5032959
    102,   227.154205,   42.5836525
    103,   326.120911,    43.853653
    104,   360.960236,   150.380005
    105,   98.6921844,   43.4729958
    106,   47.6874619,   127.691078
    107,   173.232285,   43.1141281
    108,   147.759216,    43.574295
    109,   200.157974,   42.4928169
    110,   276.879456,   43.0223236
    111,   301.397827,   43.1985016
    112,   353.032013,   45.8369408
    113,   355.068848,   100.335709
    114,    339.39621,   151.689865
    115,   63.3323135,   147.095673
    116,   279.374207,   82.3389435
    117,   325.415588,   131.021866
    118,   312.505219,   109.122459
    119,   240.762024,   64.6464462
    120,   213.556396,   63.5025063
    121,   186.644318,   63.7668686
    122,     159.9935,   65.1119385
    123,   75.2643051,   129.530441
    124,   87.8643188,   108.661034
    125,   120.981735,   82.7283249
    126,    355.91037,   170.653915
    127,   41.5296326,   153.398148
    128,   85.8488541,   64.8672409
    129,   110.223877,   64.3660736
    130,   290.031067,   64.0386505
    131,   70.1220551,    86.997757
    132,   335.283539,   111.202484
    133,   314.434113,   64.6910782
    134,   335.901306,   63.2373466
    135,    330.00827,   87.0071564
    136,   19.2543755,   158.631744
    137,   134.450287,   64.8897552
    138,   64.0451508,   63.5033112
    139,   65.1566696,   110.626228
    140,   301.547546,    85.760994
    141,   98.7599564,   85.8157043
    142,   266.018921,   64.5217667
