 1, 39,  1, 15
  2, 45, 44, 17
  3, 73, 67, 57
  4, 65, 44, 45
  5, 61, 49, 55
  6, 74, 72, 56
  7, 62, 51, 49
  8, 42, 32, 33
  9, 68, 33, 34
 10, 69, 38, 41
 11, 48, 43, 35
 12, 59, 57, 24
 13, 67, 58, 57
 14, 70, 53, 65
 15, 44, 15, 16
 16, 16,  2, 17
 17, 40, 18, 19
 18, 65, 39, 44
 19, 46, 40, 19
 20, 47, 46, 20
 21, 22, 21,  3
 22, 78, 73, 59
 23, 78, 60, 55
 24, 61, 55, 60
 25, 62, 28, 56
 26, 62, 61, 27
 27, 51,  7, 49
 28, 63, 56, 29
 29, 64, 31, 42
 30, 32, 31,  4
 31, 68, 34, 43
 32, 77, 75, 66
 33, 71, 41, 52
 34, 69,  5, 37
 35, 69, 48, 36
 36, 41,  6, 10
 37, 39, 12,  1
 38, 44, 39, 15
 39, 46, 19, 20
 40, 76, 67, 73
 41, 41, 38,  6
 42, 52, 41, 10
 43, 77, 43, 71
 44, 42, 31, 32
 45, 43, 34, 35
 46, 75, 71, 52
 47, 44, 16, 17
 48, 45, 17, 18
 49, 45, 18, 40
 50, 65, 53, 39
 51, 47, 20, 21
 52, 67, 46, 47
 53, 47, 21, 22
 54, 58, 22, 23
 55, 48, 35, 36
 56, 69, 36,  5
 57, 49,  7, 11
 58, 55, 49, 11
 59, 50,  9,  8
 60, 51, 50,  8
 61, 74, 56, 63
 62, 51,  8,  7
 63, 52, 10,  9
 64, 52,  9, 50
 65, 53, 13, 12
 66, 53, 12, 39
 67, 54, 14, 13
 68, 54, 13, 53
 69, 55, 11, 14
 70, 55, 14, 54
 71, 56, 28, 29
 72, 63, 29, 30
 73, 57, 23, 24
 74, 59, 24, 25
 75, 58, 47, 22
 76, 58, 23, 57
 77, 60, 59, 25
 78, 78, 54, 73
 79, 60, 25, 26
 80, 61, 60, 26
 81, 61, 26, 27
 82, 62, 27, 28
 83, 72, 62, 56
 84, 62, 49, 61
 85, 64, 63, 30
 86, 66, 63, 64
 87, 64, 30, 31
 88, 66, 64, 42
 89, 65, 45, 40
 90, 70, 46, 67
 91, 68, 66, 42
 92, 75, 74, 66
 93, 76, 53, 70
 94, 67, 47, 58
 95, 68, 42, 33
 96, 77, 71, 75
 97, 69, 37, 38
 98, 69, 41, 48
 99, 70, 65, 40
100, 70, 40, 46
101, 71, 43, 48
102, 71, 48, 41
103, 72, 50, 51
104, 72, 51, 62
105, 76, 73, 54
106, 73, 57, 59
107, 74, 63, 66
108, 74, 50, 72
109, 75, 52, 50
110, 75, 50, 74
111, 76, 54, 53
112, 76, 70, 67
113, 77, 66, 68
114, 77, 68, 43
115, 78, 59, 60
116, 78, 55, 54
