1, 35,  1, 14
 2, 37, 35, 14
 3, 64, 46, 63
 4, 38, 11, 35
 5, 55, 49, 50
 6, 51, 26, 27
 7, 43, 29, 30
 8, 53, 30, 31
 9, 59, 34, 36
10, 61, 40, 39
11, 61, 60, 44
12, 44, 41, 21
13, 37, 15, 16
14, 15,  2, 16
15, 64, 35, 37
16, 47, 19, 41
17, 60, 41, 44
18, 20, 19,  3
19, 61, 48, 40
20, 49, 40, 48
21, 55, 40, 49
22, 50, 25, 42
23, 56,  7, 55
24, 62, 58, 53
25, 52, 28, 43
26, 29, 28,  4
27, 53, 43, 30
28, 65, 51, 58
29, 59, 32, 33
30, 33, 32,  5
31, 59, 54, 32
32, 36,  6,  9
33, 35, 11,  1
34, 37, 14, 15
35, 36, 34,  6
36, 62, 54, 57
37, 45, 16, 17
38, 64, 37, 45
39, 46, 45, 17
40, 38, 12, 11
41, 39, 13, 12
42, 39, 12, 38
43, 40, 10, 13
44, 40, 13, 39
45, 41, 19, 20
46, 41, 20, 21
47, 55, 50, 42
48, 42, 25, 26
49, 58, 51, 52
50, 43, 28, 29
51, 44, 21, 22
52, 48, 44, 22
53, 45, 37, 16
54, 46, 17, 18
55, 47, 46, 18
56, 60, 46, 47
57, 47, 18, 19
58, 60, 47, 41
59, 48, 22, 23
60, 49, 48, 23
61, 49, 23, 24
62, 50, 49, 24
63, 50, 24, 25
64, 56, 55, 42
65, 51, 42, 26
66, 52, 51, 27
67, 52, 27, 28
68, 65, 58, 57
69, 54, 53, 31
70, 57, 54, 36
71, 54, 31, 32
72, 57, 36,  9
73, 55,  7, 10
74, 55, 10, 40
75, 56,  8,  7
76, 65, 42, 51
77, 57,  9,  8
78, 57,  8, 56
79, 58, 52, 43
80, 58, 43, 53
81, 59, 33, 34
82, 59, 36, 54
83, 63, 39, 38
84, 63, 60, 39
85, 61, 39, 60
86, 61, 44, 48
87, 62, 53, 54
88, 62, 57, 58
89, 64, 63, 38
90, 63, 46, 60
91, 64, 38, 35
92, 64, 45, 46
93, 65, 57, 56
94, 65, 56, 42
